start_bp	end_bp	ancID	childID
46213901	47981263	2	15360
47981263	65118249	1	15360
65118249	67857117	2	15360
67857117	70450386	1	15360
70450386	70894441	2	15360
70894441	74094626	1	15360
74094626	74625101	2	15360
74625101	75963265	1	15360
75963265	77887356	2	15360
77887356	79759543	1	15360
79759543	80099757	2	15360
80099757	80901632	1	15360
80901632	87731566	2	15360
87731566	88688959	1	15360
88688959	90668720	2	15360
90668720	92859756	1	15360
92859756	95757210	2	15360
95757210	97929018	1	15360
97929018	98623917	2	15360
98623917	100000001	1	15360
0	2650039	2	14111
2650039	4031039	1	14111
4031039	5520056	2	14111
5520056	11352145	1	14111
11352145	13583575	2	14111
13583575	16388413	1	14111
16388413	18088581	2	14111
18088581	18820815	1	14111
18820815	20305328	2	14111
20305328	25163333	1	14111
25163333	25524942	2	14111
25524942	26610221	1	14111
26610221	27057025	2	14111
27057025	28250447	1	14111
28250447	29139723	2	14111
29139723	34345367	1	14111
34345367	34791076	2	14111
34791076	44243692	1	14111
44243692	45272327	2	14111
45272327	50849327	1	14111
50849327	51435084	2	14111
51435084	53392801	1	14111
53392801	57792097	2	14111
57792097	71003952	1	14111
71003952	71066350	2	14111
71066350	72031307	1	14111
72031307	73678744	2	14111
73678744	76224968	1	14111
76224968	78428547	2	14111
78428547	81686493	1	14111
81686493	81708198	2	14111
81708198	81845418	1	14111
81845418	83932847	2	14111
83932847	91250902	1	14111
91250902	91315152	2	14111
91315152	91811557	1	14111
91811557	92521712	2	14111
92521712	94959844	1	14111
94959844	97422945	2	14111
97422945	99020413	1	14111
99020413	100000001	2	14111
0	3848169	1	19487
3848169	7545552	2	19487
7545552	8416232	1	19487
8416232	9177717	2	19487
9177717	14025036	1	19487
14025036	14583837	2	19487
14583837	16738308	1	19487
16738308	17290446	2	19487
17290446	19638535	1	19487
19638535	19997440	2	19487
19997440	20868055	1	19487
20868055	21766375	2	19487
21766375	21834057	1	19487
21834057	22938587	2	19487
22938587	26484235	1	19487
26484235	28818342	2	19487
28818342	30930622	1	19487
30930622	30998068	2	19487
30998068	34253227	1	19487
34253227	38232471	2	19487
38232471	38534537	1	19487
38534537	38672133	2	19487
38672133	39076339	1	19487
39076339	42905674	2	19487
42905674	44652095	1	19487
44652095	45202102	2	19487
45202102	51978220	1	19487
51978220	52686462	2	19487
52686462	56470340	1	19487
56470340	61723403	2	19487
61723403	66400072	1	19487
66400072	67754885	2	19487
67754885	72843090	1	19487
72843090	75812992	2	19487
75812992	77603806	1	19487
77603806	77942180	2	19487
77942180	81331965	1	19487
81331965	82532280	2	19487
82532280	82850650	1	19487
82850650	83283281	2	19487
83283281	83964966	1	19487
83964966	84518115	2	19487
84518115	85978890	1	19487
85978890	88014546	2	19487
88014546	91194601	1	19487
91194601	92196629	2	19487
92196629	92457002	1	19487
92457002	93796488	2	19487
93796488	96546019	1	19487
96546019	99173348	2	19487
99173348	100000001	1	19487
0	1022781	1	7086
1022781	2026543	2	7086
2026543	4035927	1	7086
4035927	4438511	2	7086
4438511	4745919	1	7086
4745919	5791284	2	7086
5791284	8095305	1	7086
8095305	11531295	2	7086
11531295	11957790	1	7086
11957790	14275486	2	7086
14275486	16496452	1	7086
16496452	17667852	2	7086
17667852	17746185	1	7086
17746185	18247959	2	7086
18247959	18528289	1	7086
18528289	18643139	2	7086
18643139	22631782	1	7086
22631782	22647276	2	7086
22647276	22877306	1	7086
22877306	23307895	2	7086
23307895	23710404	1	7086
23710404	24580303	2	7086
24580303	26707936	1	7086
26707936	32249099	2	7086
32249099	36617524	1	7086
36617524	37195185	2	7086
37195185	39293689	1	7086
39293689	40067154	2	7086
40067154	44239063	1	7086
44239063	47068764	2	7086
47068764	57740649	1	7086
57740649	58306209	2	7086
58306209	65130214	1	7086
65130214	69253453	2	7086
69253453	80358686	1	7086
80358686	81149210	2	7086
81149210	85116360	1	7086
85116360	85838019	2	7086
85838019	90143235	1	7086
90143235	91587764	2	7086
91587764	100000001	1	7086
0	223358	2	16431
223358	2265337	1	16431
2265337	2699326	2	16431
2699326	5207280	1	16431
5207280	6283693	2	16431
6283693	12385181	1	16431
12385181	13478621	2	16431
13478621	15044344	1	16431
15044344	16765499	2	16431
16765499	17755844	1	16431
17755844	21603679	2	16431
21603679	24745279	1	16431
24745279	25208210	2	16431
25208210	26897842	1	16431
26897842	27341104	2	16431
27341104	35078796	1	16431
35078796	35385273	2	16431
35385273	36834641	1	16431
36834641	36971121	2	16431
36971121	37964806	1	16431
37964806	42456864	2	16431
42456864	46426879	1	16431
46426879	48545829	2	16431
48545829	53306438	1	16431
53306438	53391037	2	16431
53391037	60213528	1	16431
60213528	61459973	2	16431
61459973	61629074	1	16431
61629074	68815478	2	16431
68815478	76018145	1	16431
76018145	76279442	2	16431
76279442	80052358	1	16431
80052358	82036540	2	16431
82036540	82881629	1	16431
82881629	84898949	2	16431
84898949	88419297	1	16431
88419297	89468845	2	16431
89468845	93335752	1	16431
93335752	94134457	2	16431
94134457	96819935	1	16431
96819935	100000001	2	16431
0	101435	2	2338
101435	1359612	1	2338
1359612	2168978	2	2338
2168978	8680336	1	2338
8680336	9581488	2	2338
9581488	10366827	1	2338
10366827	10557512	2	2338
10557512	21819438	1	2338
21819438	22284904	2	2338
22284904	22680028	1	2338
22680028	23196935	2	2338
23196935	24118764	1	2338
24118764	24977321	2	2338
24977321	29224520	1	2338
29224520	29747683	2	2338
29747683	33285047	1	2338
33285047	38682501	2	2338
38682501	43053525	1	2338
43053525	43078572	2	2338
43078572	43396963	1	2338
43396963	44040027	2	2338
44040027	56080163	1	2338
56080163	60445051	2	2338
60445051	62773636	1	2338
62773636	63084360	2	2338
63084360	64969448	1	2338
64969448	65294508	2	2338
65294508	71743248	1	2338
71743248	73328714	2	2338
73328714	75315414	1	2338
75315414	75714521	2	2338
75714521	77646468	1	2338
77646468	78083336	2	2338
78083336	84721139	1	2338
84721139	92838230	2	2338
92838230	92997789	1	2338
92997789	94157638	2	2338
94157638	94433611	1	2338
94433611	94800850	2	2338
94800850	95064371	1	2338
95064371	96855492	2	2338
96855492	100000001	1	2338
0	214245	1	97
214245	354147	2	97
354147	3189827	1	97
3189827	4782397	2	97
4782397	6625247	1	97
6625247	12074624	2	97
12074624	13896205	1	97
13896205	16062658	2	97
16062658	22701402	1	97
22701402	23957558	2	97
23957558	26841597	1	97
26841597	27614238	2	97
27614238	30934029	1	97
30934029	31169329	2	97
31169329	34953740	1	97
34953740	36523168	2	97
36523168	54150670	1	97
54150670	56341526	2	97
56341526	63320197	1	97
63320197	66829215	2	97
66829215	66973116	1	97
66973116	67024727	2	97
67024727	74639318	1	97
74639318	77532590	2	97
77532590	78190562	1	97
78190562	79266635	2	97
79266635	80916179	1	97
80916179	81913339	2	97
81913339	82577314	1	97
82577314	85228330	2	97
85228330	86657472	1	97
86657472	88541525	2	97
88541525	88923173	1	97
88923173	89683990	2	97
89683990	92031194	1	97
92031194	92608459	2	97
92608459	92824921	1	97
92824921	94163273	2	97
94163273	94964204	1	97
94964204	95312454	2	97
95312454	97165381	1	97
97165381	97185580	2	97
97185580	99904245	1	97
99904245	100000001	2	97
0	110003	2	17444
110003	146235	1	17444
146235	3040950	2	17444
3040950	3523064	1	17444
3523064	5098029	2	17444
5098029	8727813	1	17444
8727813	10169056	2	17444
10169056	10466184	1	17444
10466184	11829558	2	17444
11829558	14189379	1	17444
14189379	15241025	2	17444
15241025	16795574	1	17444
16795574	17928060	2	17444
17928060	26079486	1	17444
26079486	27938655	2	17444
27938655	33525678	1	17444
33525678	37566300	2	17444
37566300	41981680	1	17444
41981680	42962434	2	17444
42962434	47118177	1	17444
47118177	47335473	2	17444
47335473	53106325	1	17444
53106325	53542578	2	17444
53542578	56934241	1	17444
56934241	58237320	2	17444
58237320	60958313	1	17444
60958313	62286505	2	17444
62286505	68887010	1	17444
68887010	71405188	2	17444
71405188	71596372	1	17444
71596372	72663117	2	17444
72663117	74632672	1	17444
74632672	75574743	2	17444
75574743	76646484	1	17444
76646484	77713501	2	17444
77713501	84222956	1	17444
84222956	84881240	2	17444
84881240	87708639	1	17444
87708639	91718861	2	17444
91718861	92072799	1	17444
92072799	93072246	2	17444
93072246	93998894	1	17444
93998894	94118381	2	17444
94118381	94300045	1	17444
94300045	94410374	2	17444
94410374	96366806	1	17444
96366806	99448913	2	17444
99448913	100000001	1	17444
0	2039932	1	11066
2039932	3912901	2	11066
3912901	6163004	1	11066
6163004	7577764	2	11066
7577764	9731314	1	11066
9731314	10888588	2	11066
10888588	11234423	1	11066
11234423	12559621	2	11066
12559621	14987678	1	11066
14987678	15483338	2	11066
15483338	15571421	1	11066
15571421	16545734	2	11066
16545734	17127736	1	11066
17127736	18339449	2	11066
18339449	18486752	1	11066
18486752	20479625	2	11066
20479625	28891522	1	11066
28891522	31134088	2	11066
31134088	34078536	1	11066
34078536	34581650	2	11066
34581650	36617524	1	11066
36617524	39579265	2	11066
39579265	39765116	1	11066
39765116	39963869	2	11066
39963869	43062183	1	11066
43062183	43771558	2	11066
43771558	56330402	1	11066
56330402	58396946	2	11066
58396946	62284721	1	11066
62284721	63008822	2	11066
63008822	66129489	1	11066
66129489	68461068	2	11066
68461068	69121986	1	11066
69121986	69868490	2	11066
69868490	70569550	1	11066
70569550	71335622	2	11066
71335622	73895454	1	11066
73895454	74138863	2	11066
74138863	75329985	1	11066
75329985	77015043	2	11066
77015043	80237359	1	11066
80237359	82449911	2	11066
82449911	82580385	1	11066
82580385	85930556	2	11066
85930556	95118010	1	11066
95118010	95865170	2	11066
95865170	95973003	1	11066
95973003	97200854	2	11066
97200854	99135674	1	11066
99135674	99609017	2	11066
99609017	99950176	1	11066
99950176	100000001	2	11066
0	1049560	1	12425
1049560	4261848	2	12425
4261848	6297662	1	12425
6297662	6317160	2	12425
6317160	11541793	1	12425
11541793	14438623	2	12425
14438623	15101187	1	12425
15101187	16471302	2	12425
16471302	31346826	1	12425
31346826	31764905	2	12425
31764905	36017720	1	12425
36017720	36651485	2	12425
36651485	54355879	1	12425
54355879	55373034	2	12425
55373034	60317517	1	12425
60317517	60620511	2	12425
60620511	65625479	1	12425
65625479	66783026	2	12425
66783026	72464134	1	12425
72464134	76648600	2	12425
76648600	77685889	1	12425
77685889	79740220	2	12425
79740220	80275253	1	12425
80275253	84854285	2	12425
84854285	86589205	1	12425
86589205	87714067	2	12425
87714067	88074310	1	12425
88074310	92435829	2	12425
92435829	100000001	1	12425
0	750353	1	9198
750353	2137856	2	9198
2137856	2587668	1	9198
2587668	3063283	2	9198
3063283	7141944	1	9198
7141944	7394019	2	9198
7394019	7880415	1	9198
7880415	12619147	2	9198
12619147	14885351	1	9198
14885351	17165922	2	9198
17165922	19069671	1	9198
19069671	21086710	2	9198
21086710	27333825	1	9198
27333825	29474759	2	9198
29474759	29955049	1	9198
29955049	30508723	2	9198
30508723	30795819	1	9198
30795819	31807455	2	9198
31807455	34673189	1	9198
34673189	35397182	2	9198
35397182	41159967	1	9198
41159967	42099824	2	9198
42099824	50530907	1	9198
50530907	51383941	2	9198
51383941	52136193	1	9198
52136193	54570137	2	9198
54570137	58907837	1	9198
58907837	59756922	2	9198
59756922	59812570	1	9198
59812570	61289626	2	9198
61289626	61539182	1	9198
61539182	62655324	2	9198
62655324	66626831	1	9198
66626831	67418151	2	9198
67418151	68621272	1	9198
68621272	70902789	2	9198
70902789	72456096	1	9198
72456096	72933394	2	9198
72933394	75940569	1	9198
75940569	77581894	2	9198
77581894	79980086	1	9198
79980086	81610490	2	9198
81610490	83410651	1	9198
83410651	83855890	2	9198
83855890	84076412	1	9198
84076412	89680685	2	9198
89680685	89888169	1	9198
89888169	90069586	2	9198
90069586	91192955	1	9198
91192955	91688177	2	9198
91688177	91907173	1	9198
91907173	92438867	2	9198
92438867	92663658	1	9198
92663658	93021513	2	9198
93021513	95096363	1	9198
95096363	97096398	2	9198
97096398	97591262	1	9198
97591262	99840904	2	9198
99840904	100000001	1	9198
0	1049560	1	18679
1049560	4261848	2	18679
4261848	6297662	1	18679
6297662	6317160	2	18679
6317160	7471597	1	18679
7471597	7878844	2	18679
7878844	8838039	1	18679
8838039	9252127	2	18679
9252127	9837704	1	18679
9837704	10806372	2	18679
10806372	11327007	1	18679
11327007	12000259	2	18679
12000259	12582204	1	18679
12582204	14667326	2	18679
14667326	17100091	1	18679
17100091	19560682	2	18679
19560682	20850012	1	18679
20850012	25397290	2	18679
25397290	38564489	1	18679
38564489	39672656	2	18679
39672656	46599479	1	18679
46599479	46929318	2	18679
46929318	55233205	1	18679
55233205	56367012	2	18679
56367012	60003062	1	18679
60003062	61879787	2	18679
61879787	65545113	1	18679
65545113	66684387	2	18679
66684387	67294572	1	18679
67294572	67312927	2	18679
67312927	68504149	1	18679
68504149	72751433	2	18679
72751433	74366301	1	18679
74366301	74700590	2	18679
74700590	77000266	1	18679
77000266	77631017	2	18679
77631017	77884414	1	18679
77884414	79801061	2	18679
79801061	85187618	1	18679
85187618	85415739	2	18679
85415739	86642077	1	18679
86642077	88497026	2	18679
88497026	92255463	1	18679
92255463	92307116	2	18679
92307116	92707740	1	18679
92707740	94367980	2	18679
94367980	94713522	1	18679
94713522	94971767	2	18679
94971767	99158077	1	18679
99158077	99234760	2	18679
99234760	100000001	1	18679
0	1971288	2	1120
1971288	4780970	1	1120
4780970	11102583	2	1120
11102583	17329502	1	1120
17329502	17695881	2	1120
17695881	20331621	1	1120
20331621	23952894	2	1120
23952894	24897772	1	1120
24897772	25677791	2	1120
25677791	25733326	1	1120
25733326	27872422	2	1120
27872422	27973013	1	1120
27973013	28357841	2	1120
28357841	31251811	1	1120
31251811	31869445	2	1120
31869445	37290445	1	1120
37290445	39422900	2	1120
39422900	42883692	1	1120
42883692	43027817	2	1120
43027817	43255240	1	1120
43255240	44781809	2	1120
44781809	57731117	1	1120
57731117	59445520	2	1120
59445520	60604459	1	1120
60604459	60606952	2	1120
60606952	63888716	1	1120
63888716	65757810	2	1120
65757810	70663852	1	1120
70663852	71562944	2	1120
71562944	72818118	1	1120
72818118	73924364	2	1120
73924364	76547045	1	1120
76547045	77402260	2	1120
77402260	77540733	1	1120
77540733	81341047	2	1120
81341047	82966906	1	1120
82966906	85239451	2	1120
85239451	92392816	1	1120
92392816	92754237	2	1120
92754237	94926449	1	1120
94926449	98797570	2	1120
98797570	100000001	1	1120
0	976239	2	19287
976239	1363044	1	19287
1363044	2566547	2	19287
2566547	3176036	1	19287
3176036	3575218	2	19287
3575218	5127802	1	19287
5127802	6871801	2	19287
6871801	12084225	1	19287
12084225	12934113	2	19287
12934113	14561291	1	19287
14561291	15389236	2	19287
15389236	15599323	1	19287
15599323	15918662	2	19287
15918662	25431827	1	19287
25431827	25803339	2	19287
25803339	32210230	1	19287
32210230	33606756	2	19287
33606756	33680376	1	19287
33680376	34230576	2	19287
34230576	35411896	1	19287
35411896	37189256	2	19287
37189256	42562282	1	19287
42562282	43814786	2	19287
43814786	44239063	1	19287
44239063	47068764	2	19287
47068764	51494665	1	19287
51494665	51777561	2	19287
51777561	56047203	1	19287
56047203	56767275	2	19287
56767275	56807246	1	19287
56807246	57695851	2	19287
57695851	59959165	1	19287
59959165	62680870	2	19287
62680870	63805812	1	19287
63805812	64403722	2	19287
64403722	68334217	1	19287
68334217	70004727	2	19287
70004727	71183101	1	19287
71183101	71891266	2	19287
71891266	72600841	1	19287
72600841	72722616	2	19287
72722616	73579262	1	19287
73579262	73865588	2	19287
73865588	76964638	1	19287
76964638	77941419	2	19287
77941419	78503192	1	19287
78503192	78505254	2	19287
78505254	84457525	1	19287
84457525	84651979	2	19287
84651979	84676857	1	19287
84676857	86515679	2	19287
86515679	90732147	1	19287
90732147	91109484	2	19287
91109484	93493563	1	19287
93493563	94293549	2	19287
94293549	94823738	1	19287
94823738	100000001	2	19287
0	2442438	1	471
2442438	3524875	2	471
3524875	8016283	1	471
8016283	8387580	2	471
8387580	8444084	1	471
8444084	9350717	2	471
9350717	9478077	1	471
9478077	10635673	2	471
10635673	11618928	1	471
11618928	12980927	2	471
12980927	13825119	1	471
13825119	14072307	2	471
14072307	14583268	1	471
14583268	15857175	2	471
15857175	19620184	1	471
19620184	21521246	2	471
21521246	25226688	1	471
25226688	25591361	2	471
25591361	27539709	1	471
27539709	29647431	2	471
29647431	33026760	1	471
33026760	33041326	2	471
33041326	33892258	1	471
33892258	33940785	2	471
33940785	35948344	1	471
35948344	37316937	2	471
37316937	41149845	1	471
41149845	43606964	2	471
43606964	44892581	1	471
44892581	49346243	2	471
49346243	53038602	1	471
53038602	53600832	2	471
53600832	56210518	1	471
56210518	56929942	2	471
56929942	59515197	1	471
59515197	62790316	2	471
62790316	64077167	1	471
64077167	66298350	2	471
66298350	69948570	1	471
69948570	70495863	2	471
70495863	74524785	1	471
74524785	77835010	2	471
77835010	78248101	1	471
78248101	80053398	2	471
80053398	80676347	1	471
80676347	81363655	2	471
81363655	82021536	1	471
82021536	82283874	2	471
82283874	83582831	1	471
83582831	84053454	2	471
84053454	91702923	1	471
91702923	92510538	2	471
92510538	94051392	1	471
94051392	98501708	2	471
98501708	100000001	1	471
0	7368351	1	13283
7368351	8124082	2	13283
8124082	9117647	1	13283
9117647	9859407	2	13283
9859407	10602478	1	13283
10602478	11759970	2	13283
11759970	16468124	1	13283
16468124	18255815	2	13283
18255815	19617977	1	13283
19617977	20076484	2	13283
20076484	20368839	1	13283
20368839	21394487	2	13283
21394487	23519870	1	13283
23519870	25149868	2	13283
25149868	28055574	1	13283
28055574	30794007	2	13283
30794007	32035192	1	13283
32035192	32145435	2	13283
32145435	32687175	1	13283
32687175	33414512	2	13283
33414512	33710146	1	13283
33710146	34259579	2	13283
34259579	34575205	1	13283
34575205	34910728	2	13283
34910728	37744389	1	13283
37744389	40409289	2	13283
40409289	42839866	1	13283
42839866	47757555	2	13283
47757555	50498997	1	13283
50498997	56006130	2	13283
56006130	63742635	1	13283
63742635	64004099	2	13283
64004099	71298150	1	13283
71298150	72946282	2	13283
72946282	75251030	1	13283
75251030	75622555	2	13283
75622555	75631977	1	13283
75631977	77484632	2	13283
77484632	78160457	1	13283
78160457	79982698	2	13283
79982698	80294323	1	13283
80294323	82092403	2	13283
82092403	88230182	1	13283
88230182	89199797	2	13283
89199797	90732147	1	13283
90732147	91109484	2	13283
91109484	92674125	1	13283
92674125	93100114	2	13283
93100114	100000001	1	13283
0	386440	1	2108
386440	756944	2	2108
756944	8117451	1	2108
8117451	8120150	2	2108
8120150	16174450	1	2108
16174450	21473079	2	2108
21473079	23380072	1	2108
23380072	25222363	2	2108
25222363	25593693	1	2108
25593693	25861221	2	2108
25861221	26378241	1	2108
26378241	29952303	2	2108
29952303	36161992	1	2108
36161992	36253848	2	2108
36253848	38179845	1	2108
38179845	42576364	2	2108
42576364	44381352	1	2108
44381352	48615535	2	2108
48615535	49179075	1	2108
49179075	49472033	2	2108
49472033	55166782	1	2108
55166782	59374773	2	2108
59374773	62602608	1	2108
62602608	64839327	2	2108
64839327	70118955	1	2108
70118955	70602877	2	2108
70602877	73091054	1	2108
73091054	78412975	2	2108
78412975	80735013	1	2108
80735013	84192814	2	2108
84192814	85498622	1	2108
85498622	86794370	2	2108
86794370	87764308	1	2108
87764308	91587764	2	2108
91587764	92011187	1	2108
92011187	92064918	2	2108
92064918	98374775	1	2108
98374775	100000001	2	2108
0	2111614	2	15424
2111614	3043590	1	15424
3043590	4262896	2	15424
4262896	5277402	1	15424
5277402	6203373	2	15424
6203373	22392076	1	15424
22392076	24276181	2	15424
24276181	26498736	1	15424
26498736	28050645	2	15424
28050645	30705823	1	15424
30705823	32652289	2	15424
32652289	33938508	1	15424
33938508	37948881	2	15424
37948881	37956022	1	15424
37956022	39916902	2	15424
39916902	40304835	1	15424
40304835	40431722	2	15424
40431722	47182966	1	15424
47182966	49932466	2	15424
49932466	54201060	1	15424
54201060	54319467	2	15424
54319467	57931307	1	15424
57931307	58507149	2	15424
58507149	67106022	1	15424
67106022	69809514	2	15424
69809514	71077463	1	15424
71077463	71625935	2	15424
71625935	76018145	1	15424
76018145	76279442	2	15424
76279442	80052358	1	15424
80052358	80304701	2	15424
80304701	80925280	1	15424
80925280	81368343	2	15424
81368343	81661969	1	15424
81661969	82044847	2	15424
82044847	82890656	1	15424
82890656	84346826	2	15424
84346826	84814552	1	15424
84814552	84933465	2	15424
84933465	85364988	1	15424
85364988	85459640	2	15424
85459640	86165593	1	15424
86165593	87140797	2	15424
87140797	88941292	1	15424
88941292	91593003	2	15424
91593003	92445594	1	15424
92445594	92695760	2	15424
92695760	94166927	1	15424
94166927	94426176	2	15424
94426176	99255884	1	15424
99255884	100000001	2	15424
0	582878	1	4274
582878	2026543	2	4274
2026543	4362737	1	4274
4362737	5937738	2	4274
5937738	6027246	1	4274
6027246	8157204	2	4274
8157204	13131434	1	4274
13131434	14195788	2	4274
14195788	15273431	1	4274
15273431	17475225	2	4274
17475225	18297888	1	4274
18297888	18859292	2	4274
18859292	27397351	1	4274
27397351	28149743	2	4274
28149743	29015576	1	4274
29015576	30122735	2	4274
30122735	51437958	1	4274
51437958	51594963	2	4274
51594963	52063301	1	4274
52063301	52470155	2	4274
52470155	57792217	1	4274
57792217	58425159	2	4274
58425159	60213528	1	4274
60213528	60845970	2	4274
60845970	60916833	1	4274
60916833	60979308	2	4274
60979308	78250435	1	4274
78250435	80706077	2	4274
80706077	80916179	1	4274
80916179	81265056	2	4274
81265056	87674477	1	4274
87674477	87732536	2	4274
87732536	89221895	1	4274
89221895	89947305	2	4274
89947305	91766586	1	4274
91766586	97226053	2	4274
97226053	100000001	1	4274
0	598743	1	15041
598743	1312934	2	15041
1312934	2177806	1	15041
2177806	4521859	2	15041
4521859	10121327	1	15041
10121327	11063099	2	15041
11063099	11531997	1	15041
11531997	11913636	2	15041
11913636	19966692	1	15041
19966692	20986295	2	15041
20986295	23768280	1	15041
23768280	24322329	2	15041
24322329	24551764	1	15041
24551764	25477019	2	15041
25477019	26676976	1	15041
26676976	28487066	2	15041
28487066	28509464	1	15041
28509464	31550785	2	15041
31550785	33102950	1	15041
33102950	34085418	2	15041
34085418	34322761	1	15041
34322761	34333332	2	15041
34333332	37610734	1	15041
37610734	39829936	2	15041
39829936	40236558	1	15041
40236558	42205635	2	15041
42205635	43348474	1	15041
43348474	43703247	2	15041
43703247	44313406	1	15041
44313406	45709641	2	15041
45709641	47569310	1	15041
47569310	49402779	2	15041
49402779	55042948	1	15041
55042948	57671593	2	15041
57671593	63856433	1	15041
63856433	64034713	2	15041
64034713	67883526	1	15041
67883526	70775127	2	15041
70775127	72084100	1	15041
72084100	73855062	2	15041
73855062	78268242	1	15041
78268242	82794363	2	15041
82794363	83313103	1	15041
83313103	84103279	2	15041
84103279	88902242	1	15041
88902242	90631477	2	15041
90631477	99155688	1	15041
99155688	99979100	2	15041
99979100	100000001	1	15041
0	4231442	1	12802
4231442	5944741	2	12802
5944741	6607800	1	12802
6607800	10985358	2	12802
10985358	12064007	1	12802
12064007	14459005	2	12802
14459005	16334838	1	12802
16334838	17913656	2	12802
17913656	18388063	1	12802
18388063	19413322	2	12802
19413322	19942077	1	12802
19942077	21624430	2	12802
21624430	25617544	1	12802
25617544	25868160	2	12802
25868160	26916257	1	12802
26916257	27232799	2	12802
27232799	29404424	1	12802
29404424	33261198	2	12802
33261198	34039656	1	12802
34039656	39965116	2	12802
39965116	45199578	1	12802
45199578	45663543	2	12802
45663543	48836326	1	12802
48836326	49784100	2	12802
49784100	54849141	1	12802
54849141	56901488	2	12802
56901488	61330067	1	12802
61330067	64344174	2	12802
64344174	67015617	1	12802
67015617	67111544	2	12802
67111544	68979138	1	12802
68979138	69278298	2	12802
69278298	69832808	1	12802
69832808	72195119	2	12802
72195119	73063824	1	12802
73063824	79549714	2	12802
79549714	80817279	1	12802
80817279	83767529	2	12802
83767529	85973393	1	12802
85973393	86244632	2	12802
86244632	88092024	1	12802
88092024	88156383	2	12802
88156383	91033799	1	12802
91033799	92803849	2	12802
92803849	93144338	1	12802
93144338	97944032	2	12802
97944032	100000001	1	12802
0	2650039	2	9447
2650039	7390609	1	9447
7390609	7413352	2	9447
7413352	8987280	1	9447
8987280	9374859	2	9447
9374859	13783531	1	9447
13783531	17524131	2	9447
17524131	19431401	1	9447
19431401	19694298	2	9447
19694298	20175996	1	9447
20175996	22573294	2	9447
22573294	23152498	1	9447
23152498	25656511	2	9447
25656511	25673751	1	9447
25673751	33766398	2	9447
33766398	35373130	1	9447
35373130	38789715	2	9447
38789715	43839043	1	9447
43839043	43902452	2	9447
43902452	44200483	1	9447
44200483	44613959	2	9447
44613959	48851073	1	9447
48851073	49943055	2	9447
49943055	54502319	1	9447
54502319	56573327	2	9447
56573327	60786440	1	9447
60786440	62359737	2	9447
62359737	66454860	1	9447
66454860	67377121	2	9447
67377121	74371438	1	9447
74371438	78574149	2	9447
78574149	81244480	1	9447
81244480	83690175	2	9447
83690175	87308722	1	9447
87308722	90165215	2	9447
90165215	91766586	1	9447
91766586	92390954	2	9447
92390954	96811854	1	9447
96811854	100000001	2	9447
0	2888212	1	653
2888212	3671109	2	653
3671109	10079147	1	653
10079147	12074624	2	653
12074624	13896205	1	653
13896205	16101205	2	653
16101205	16906103	1	653
16906103	18049664	2	653
18049664	19300505	1	653
19300505	19809026	2	653
19809026	26479446	1	653
26479446	26485428	2	653
26485428	30466999	1	653
30466999	36187810	2	653
36187810	37623998	1	653
37623998	37766459	2	653
37766459	43079109	1	653
43079109	44367223	2	653
44367223	49453619	1	653
49453619	49969101	2	653
49969101	54051249	1	653
54051249	56236367	2	653
56236367	57588682	1	653
57588682	62925632	2	653
62925632	67047955	1	653
67047955	75352636	2	653
75352636	76856125	1	653
76856125	80908028	2	653
80908028	84488765	1	653
84488765	87169328	2	653
87169328	92849847	1	653
92849847	95545470	2	653
95545470	97636075	1	653
97636075	100000001	2	653
0	3271792	2	2618
3271792	5144854	1	2618
5144854	5673983	2	2618
5673983	6329424	1	2618
6329424	9497118	2	2618
9497118	10453916	1	2618
10453916	12766306	2	2618
12766306	15114368	1	2618
15114368	15324618	2	2618
15324618	16369646	1	2618
16369646	17295165	2	2618
17295165	18439744	1	2618
18439744	18611091	2	2618
18611091	19715437	1	2618
19715437	22030481	2	2618
22030481	23977322	1	2618
23977322	24299972	2	2618
24299972	30732912	1	2618
30732912	31232921	2	2618
31232921	34844471	1	2618
34844471	37057741	2	2618
37057741	37156236	1	2618
37156236	38789715	2	2618
38789715	43839043	1	2618
43839043	43902452	2	2618
43902452	44200483	1	2618
44200483	49689032	2	2618
49689032	52032515	1	2618
52032515	54576265	2	2618
54576265	56253837	1	2618
56253837	58289058	2	2618
58289058	58600350	1	2618
58600350	60946658	2	2618
60946658	62028059	1	2618
62028059	62389724	2	2618
62389724	66517935	1	2618
66517935	66835866	2	2618
66835866	68171273	1	2618
68171273	70704903	2	2618
70704903	70722443	1	2618
70722443	70758022	2	2618
70758022	71259223	1	2618
71259223	73919448	2	2618
73919448	78159683	1	2618
78159683	80552610	2	2618
80552610	84369230	1	2618
84369230	84772125	2	2618
84772125	88033838	1	2618
88033838	88037407	2	2618
88037407	90376576	1	2618
90376576	90959730	2	2618
90959730	91041269	1	2618
91041269	94127872	2	2618
94127872	95084219	1	2618
95084219	96256392	2	2618
96256392	100000001	1	2618
0	4350496	1	2852
4350496	7029928	2	2852
7029928	7071401	1	2852
7071401	7186464	2	2852
7186464	12699591	1	2852
12699591	13310526	2	2852
13310526	13457914	1	2852
13457914	17568254	2	2852
17568254	19838747	1	2852
19838747	22808332	2	2852
22808332	24946623	1	2852
24946623	26336889	2	2852
26336889	26747123	1	2852
26747123	28437894	2	2852
28437894	28651112	1	2852
28651112	29022519	2	2852
29022519	33048901	1	2852
33048901	34572408	2	2852
