start_bp	end_bp	ancID	childID
34303048	36538957	2	753
36538957	37470193	1	753
37470193	40068433	2	753
40068433	41486750	1	753
41486750	44637905	2	753
44637905	60931639	1	753
60931639	62180364	2	753
62180364	64387825	1	753
64387825	66745853	2	753
66745853	67106606	1	753
67106606	69634025	2	753
69634025	73140614	1	753
73140614	79629563	2	753
79629563	82491915	1	753
82491915	83059016	2	753
83059016	83610216	1	753
83610216	84619411	2	753
84619411	89452097	1	753
89452097	91635667	2	753
91635667	97574811	1	753
97574811	97660205	2	753
97660205	97837276	1	753
97837276	99339796	2	753
99339796	100000001	1	753
0	181553	2	11831
181553	3399005	1	11831
3399005	7740198	2	11831
7740198	8358544	1	11831
8358544	10228747	2	11831
10228747	21553402	1	11831
21553402	28077913	2	11831
28077913	35960714	1	11831
35960714	36016403	2	11831
36016403	40256401	1	11831
40256401	42959697	2	11831
42959697	47553382	1	11831
47553382	49021446	2	11831
49021446	53881082	1	11831
53881082	55273337	2	11831
55273337	61857477	1	11831
61857477	63332579	2	11831
63332579	71965156	1	11831
71965156	75019968	2	11831
75019968	76016979	1	11831
76016979	78664625	2	11831
78664625	80448719	1	11831
80448719	82166607	2	11831
82166607	86728810	1	11831
86728810	88141960	2	11831
88141960	88290691	1	11831
88290691	91081401	2	11831
91081401	91157412	1	11831
91157412	92799866	2	11831
92799866	94087150	1	11831
94087150	94991604	2	11831
94991604	96893918	1	11831
96893918	97704649	2	11831
97704649	98885342	1	11831
98885342	100000001	2	11831
0	6703089	1	3954
6703089	7241513	2	3954
7241513	11607849	1	3954
11607849	13436577	2	3954
13436577	17354683	1	3954
17354683	19082936	2	3954
19082936	19286009	1	3954
19286009	26184414	2	3954
26184414	29184308	1	3954
29184308	29465491	2	3954
29465491	29804978	1	3954
29804978	31064562	2	3954
31064562	35090389	1	3954
35090389	36710843	2	3954
36710843	37278882	1	3954
37278882	42392979	2	3954
42392979	43991662	1	3954
43991662	45781846	2	3954
45781846	46545741	1	3954
46545741	48917137	2	3954
48917137	51348840	1	3954
51348840	52273674	2	3954
52273674	53756952	1	3954
53756952	54247753	2	3954
54247753	56832051	1	3954
56832051	59553720	2	3954
59553720	60414813	1	3954
60414813	61424969	2	3954
61424969	62202066	1	3954
62202066	62495607	2	3954
62495607	64394015	1	3954
64394015	69365377	2	3954
69365377	70532617	1	3954
70532617	73837163	2	3954
73837163	75903988	1	3954
75903988	76883417	2	3954
76883417	77655973	1	3954
77655973	78730012	2	3954
78730012	81401861	1	3954
81401861	84546775	2	3954
84546775	84958401	1	3954
84958401	85497903	2	3954
85497903	87981496	1	3954
87981496	90864315	2	3954
90864315	93911961	1	3954
93911961	94398151	2	3954
94398151	96310629	1	3954
96310629	97220261	2	3954
97220261	97556323	1	3954
97556323	98028758	2	3954
98028758	100000001	1	3954
0	80607	2	11613
80607	524289	1	11613
524289	3037700	2	11613
3037700	5400200	1	11613
5400200	6110492	2	11613
6110492	6267155	1	11613
6267155	8177359	2	11613
8177359	11847640	1	11613
11847640	12294015	2	11613
12294015	13870124	1	11613
13870124	15226795	2	11613
15226795	18752170	1	11613
18752170	20169307	2	11613
20169307	25795902	1	11613
25795902	27727318	2	11613
27727318	29885656	1	11613
29885656	30326698	2	11613
30326698	30980104	1	11613
30980104	34208424	2	11613
34208424	37917337	1	11613
37917337	41410111	2	11613
41410111	46157356	1	11613
46157356	46161402	2	11613
46161402	46766827	1	11613
46766827	47564012	2	11613
47564012	50126477	1	11613
50126477	53140465	2	11613
53140465	53725502	1	11613
53725502	55912260	2	11613
55912260	56297933	1	11613
56297933	58193349	2	11613
58193349	58245916	1	11613
58245916	63000028	2	11613
63000028	65012853	1	11613
65012853	66891236	2	11613
66891236	67796068	1	11613
67796068	68995329	2	11613
68995329	70910917	1	11613
70910917	72257932	2	11613
72257932	82193124	1	11613
82193124	82770851	2	11613
82770851	82781147	1	11613
82781147	83235945	2	11613
83235945	84653261	1	11613
84653261	89741012	2	11613
89741012	89793000	1	11613
89793000	92501494	2	11613
92501494	95557201	1	11613
95557201	96079662	2	11613
96079662	96507228	1	11613
96507228	97729019	2	11613
97729019	100000001	1	11613
0	4982990	1	19606
4982990	5263199	2	19606
5263199	9352827	1	19606
9352827	9442529	2	19606
9442529	11194986	1	19606
11194986	11401208	2	19606
11401208	12000677	1	19606
12000677	22041433	2	19606
22041433	22211407	1	19606
22211407	25864087	2	19606
25864087	27739780	1	19606
27739780	29127740	2	19606
29127740	34782867	1	19606
34782867	37875067	2	19606
37875067	38651847	1	19606
38651847	43934260	2	19606
43934260	45428375	1	19606
45428375	50048596	2	19606
50048596	58125065	1	19606
58125065	61971993	2	19606
61971993	63467394	1	19606
63467394	64310946	2	19606
64310946	64922871	1	19606
64922871	65317479	2	19606
65317479	66957370	1	19606
66957370	67085004	2	19606
67085004	67126632	1	19606
67126632	67958876	2	19606
67958876	69338984	1	19606
69338984	69678839	2	19606
69678839	70027847	1	19606
70027847	73587780	2	19606
73587780	74796555	1	19606
74796555	75565707	2	19606
75565707	75583201	1	19606
75583201	78345532	2	19606
78345532	85321570	1	19606
85321570	85856284	2	19606
85856284	85894479	1	19606
85894479	87944677	2	19606
87944677	88273954	1	19606
88273954	88799135	2	19606
88799135	90549586	1	19606
90549586	91105513	2	19606
91105513	92878939	1	19606
92878939	95408998	2	19606
95408998	96917274	1	19606
96917274	97676701	2	19606
97676701	98828136	1	19606
98828136	100000001	2	19606
0	1235717	1	3920
1235717	4787377	2	3920
4787377	10756011	1	3920
10756011	11263058	2	3920
11263058	18507841	1	3920
18507841	19979403	2	3920
19979403	20207851	1	3920
20207851	23472571	2	3920
23472571	24066516	1	3920
24066516	30694645	2	3920
30694645	36970146	1	3920
36970146	39015743	2	3920
39015743	39592614	1	3920
39592614	43558309	2	3920
43558309	47913256	1	3920
47913256	50052981	2	3920
50052981	51085805	1	3920
51085805	52011985	2	3920
52011985	56365763	1	3920
56365763	58569453	2	3920
58569453	60419058	1	3920
60419058	60450626	2	3920
60450626	62752186	1	3920
62752186	68026557	2	3920
68026557	74846160	1	3920
74846160	80368064	2	3920
80368064	83716583	1	3920
83716583	84677610	2	3920
84677610	85386967	1	3920
85386967	90395915	2	3920
90395915	91849574	1	3920
91849574	92370109	2	3920
92370109	93808651	1	3920
93808651	94122042	2	3920
94122042	97462028	1	3920
97462028	100000001	2	3920
0	1967244	1	8629
1967244	8164393	2	8629
8164393	9952837	1	8629
9952837	13880871	2	8629
13880871	13908050	1	8629
13908050	14104735	2	8629
14104735	14484057	1	8629
14484057	16344778	2	8629
16344778	22575355	1	8629
22575355	22629584	2	8629
22629584	24125509	1	8629
24125509	27197874	2	8629
27197874	30499291	1	8629
30499291	32025987	2	8629
32025987	36699188	1	8629
36699188	37123550	2	8629
37123550	39175160	1	8629
39175160	39536856	2	8629
39536856	42783253	1	8629
42783253	45441510	2	8629
45441510	46617052	1	8629
46617052	49522848	2	8629
49522848	55466855	1	8629
55466855	57154454	2	8629
57154454	61009790	1	8629
61009790	63096274	2	8629
63096274	63243882	1	8629
63243882	63738208	2	8629
63738208	63975301	1	8629
63975301	64754412	2	8629
64754412	73009330	1	8629
73009330	74231970	2	8629
74231970	74774761	1	8629
74774761	75459075	2	8629
75459075	78009971	1	8629
78009971	78905042	2	8629
78905042	80918456	1	8629
80918456	81807683	2	8629
81807683	81841446	1	8629
81841446	83780922	2	8629
83780922	85785738	1	8629
85785738	86827908	2	8629
86827908	87224125	1	8629
87224125	88533636	2	8629
88533636	92594929	1	8629
92594929	93773801	2	8629
93773801	95592995	1	8629
95592995	95640283	2	8629
95640283	100000001	1	8629
0	774521	1	16942
774521	1918440	2	16942
1918440	14839499	1	16942
14839499	17420863	2	16942
17420863	17925402	1	16942
17925402	17960915	2	16942
17960915	17973628	1	16942
17973628	18711943	2	16942
18711943	24596252	1	16942
24596252	28338733	2	16942
28338733	29822916	1	16942
29822916	32292060	2	16942
32292060	32611532	1	16942
32611532	34035021	2	16942
34035021	35436370	1	16942
35436370	35525984	2	16942
35525984	36647443	1	16942
36647443	38663248	2	16942
38663248	40003905	1	16942
40003905	42491029	2	16942
42491029	42807846	1	16942
42807846	44252761	2	16942
44252761	44300468	1	16942
44300468	44715391	2	16942
44715391	45321536	1	16942
45321536	46508445	2	16942
46508445	48406169	1	16942
48406169	48408823	2	16942
48408823	49448762	1	16942
49448762	50368583	2	16942
50368583	50709809	1	16942
50709809	51304805	2	16942
51304805	52846543	1	16942
52846543	53578841	2	16942
53578841	55779732	1	16942
55779732	56008625	2	16942
56008625	58337917	1	16942
58337917	58372233	2	16942
58372233	60738140	1	16942
60738140	61419864	2	16942
61419864	66550898	1	16942
66550898	68243515	2	16942
68243515	68809795	1	16942
68809795	69853352	2	16942
69853352	72528347	1	16942
72528347	73677286	2	16942
73677286	74319440	1	16942
74319440	76863904	2	16942
76863904	77829320	1	16942
77829320	78960631	2	16942
78960631	79104462	1	16942
79104462	79911158	2	16942
79911158	80455104	1	16942
80455104	83332535	2	16942
83332535	87099022	1	16942
87099022	87290872	2	16942
87290872	92397922	1	16942
92397922	92977361	2	16942
92977361	93127473	1	16942
93127473	93375812	2	16942
93375812	94207579	1	16942
94207579	94842658	2	16942
94842658	100000001	1	16942
0	1289720	1	6678
1289720	1918440	2	6678
1918440	2273995	1	6678
2273995	2307352	2	6678
2307352	4089655	1	6678
4089655	5693598	2	6678
5693598	8066360	1	6678
8066360	8325749	2	6678
8325749	8597480	1	6678
8597480	9862268	2	6678
9862268	11486158	1	6678
11486158	11486774	2	6678
11486774	35897083	1	6678
35897083	36794105	2	6678
36794105	36857372	1	6678
36857372	42214368	2	6678
42214368	44718147	1	6678
44718147	46781683	2	6678
46781683	47477936	1	6678
47477936	48619438	2	6678
48619438	50002231	1	6678
50002231	54239770	2	6678
54239770	54921456	1	6678
54921456	56940290	2	6678
56940290	58018465	1	6678
58018465	59027331	2	6678
59027331	59078194	1	6678
59078194	59200472	2	6678
59200472	59561103	1	6678
59561103	61323046	2	6678
61323046	70354450	1	6678
70354450	72909489	2	6678
72909489	75129395	1	6678
75129395	80085667	2	6678
80085667	83051488	1	6678
83051488	86592813	2	6678
86592813	87217256	1	6678
87217256	89376042	2	6678
89376042	95738527	1	6678
95738527	100000001	2	6678
0	195887	2	15529
195887	1406177	1	15529
1406177	3657789	2	15529
3657789	9759490	1	15529
9759490	17712409	2	15529
17712409	23363005	1	15529
23363005	23494415	2	15529
23494415	26743639	1	15529
26743639	28636037	2	15529
28636037	28743891	1	15529
28743891	29344444	2	15529
29344444	32004481	1	15529
32004481	32786467	2	15529
32786467	33223660	1	15529
33223660	33835340	2	15529
33835340	34569006	1	15529
34569006	36127974	2	15529
36127974	47916287	1	15529
47916287	49520197	2	15529
49520197	50570334	1	15529
50570334	51345702	2	15529
51345702	51461942	1	15529
51461942	53740512	2	15529
53740512	56099404	1	15529
56099404	56313654	2	15529
56313654	56699719	1	15529
56699719	59431499	2	15529
59431499	61448566	1	15529
61448566	62904866	2	15529
62904866	62960371	1	15529
62960371	64291416	2	15529
64291416	64325896	1	15529
64325896	64481030	2	15529
64481030	64513944	1	15529
64513944	64669074	2	15529
64669074	67148295	1	15529
67148295	67497574	2	15529
67497574	72810868	1	15529
72810868	74893869	2	15529
74893869	78003804	1	15529
78003804	79691683	2	15529
79691683	79713994	1	15529
79713994	79784230	2	15529
79784230	83150722	1	15529
83150722	84904176	2	15529
84904176	85362946	1	15529
85362946	86078828	2	15529
86078828	90369467	1	15529
90369467	92807050	2	15529
92807050	93314969	1	15529
93314969	95985559	2	15529
95985559	97283271	1	15529
97283271	100000001	2	15529
0	1932081	2	15139
1932081	9841002	1	15139
9841002	13208770	2	15139
13208770	13392984	1	15139
13392984	15581161	2	15139
15581161	16545586	1	15139
16545586	20425215	2	15139
20425215	24597906	1	15139
24597906	24649105	2	15139
24649105	25477204	1	15139
25477204	26684818	2	15139
26684818	27669464	1	15139
27669464	28097237	2	15139
28097237	33583669	1	15139
33583669	34504286	2	15139
34504286	35028873	1	15139
35028873	38109799	2	15139
38109799	38817707	1	15139
38817707	40496388	2	15139
40496388	47033328	1	15139
47033328	50291154	2	15139
50291154	50342368	1	15139
50342368	52143034	2	15139
52143034	58715198	1	15139
58715198	59512317	2	15139
59512317	61203002	1	15139
61203002	66876484	2	15139
66876484	68677181	1	15139
68677181	68717724	2	15139
68717724	68849775	1	15139
68849775	75762091	2	15139
75762091	76836834	1	15139
76836834	78276772	2	15139
78276772	79384017	1	15139
79384017	80922401	2	15139
80922401	81280316	1	15139
81280316	81581009	2	15139
81581009	81853615	1	15139
81853615	88542291	2	15139
88542291	89495340	1	15139
89495340	90175294	2	15139
90175294	92148575	1	15139
92148575	97901545	2	15139
97901545	100000001	1	15139
0	876721	2	17880
876721	1327252	1	17880
1327252	5415765	2	17880
5415765	7000338	1	17880
7000338	7571997	2	17880
7571997	9256359	1	17880
9256359	9541561	2	17880
9541561	10598701	1	17880
10598701	12358636	2	17880
12358636	13218678	1	17880
13218678	14268168	2	17880
14268168	24460332	1	17880
24460332	24999853	2	17880
24999853	26692047	1	17880
26692047	30143894	2	17880
30143894	32117569	1	17880
32117569	34320566	2	17880
34320566	40108862	1	17880
40108862	40984422	2	17880
40984422	41062916	1	17880
41062916	42498952	2	17880
42498952	43489008	1	17880
43489008	45703056	2	17880
45703056	45764183	1	17880
45764183	47077462	2	17880
47077462	48344648	1	17880
48344648	50217579	2	17880
50217579	51614216	1	17880
51614216	51733273	2	17880
51733273	52443811	1	17880
52443811	53411969	2	17880
53411969	54163688	1	17880
54163688	55054970	2	17880
55054970	58388968	1	17880
58388968	58578117	2	17880
58578117	61530599	1	17880
61530599	67921582	2	17880
67921582	76091298	1	17880
76091298	80535062	2	17880
80535062	83129209	1	17880
83129209	88093133	2	17880
88093133	89859479	1	17880
89859479	93725404	2	17880
93725404	94087150	1	17880
94087150	94721242	2	17880
94721242	95841966	1	17880
95841966	97322103	2	17880
97322103	98505901	1	17880
98505901	99930768	2	17880
99930768	100000001	1	17880
0	1723026	1	9849
1723026	3667558	2	9849
3667558	8328864	1	9849
8328864	11378590	2	9849
11378590	14812767	1	9849
14812767	15506119	2	9849
15506119	21469333	1	9849
21469333	22559952	2	9849
22559952	24904268	1	9849
24904268	24991761	2	9849
24991761	25458075	1	9849
25458075	29807224	2	9849
29807224	30812597	1	9849
30812597	30989180	2	9849
30989180	38469927	1	9849
38469927	42934427	2	9849
42934427	44651348	1	9849
44651348	51719121	2	9849
51719121	53727307	1	9849
53727307	56135547	2	9849
56135547	57625377	1	9849
57625377	57884685	2	9849
57884685	64851249	1	9849
64851249	67207518	2	9849
67207518	67319407	1	9849
67319407	68741163	2	9849
68741163	72599724	1	9849
72599724	75246655	2	9849
75246655	76966408	1	9849
76966408	77666550	2	9849
77666550	83154321	1	9849
83154321	83169728	2	9849
83169728	83714338	1	9849
83714338	84800951	2	9849
84800951	87049332	1	9849
87049332	88650709	2	9849
88650709	90572333	1	9849
90572333	92882703	2	9849
92882703	93170877	1	9849
93170877	99911833	2	9849
99911833	100000001	1	9849
0	5292407	2	12578
5292407	6341422	1	12578
6341422	6496761	2	12578
6496761	8103516	1	12578
8103516	8136589	2	12578
8136589	13659662	1	12578
13659662	14851329	2	12578
14851329	15111228	1	12578
15111228	16919625	2	12578
16919625	18089993	1	12578
18089993	18940415	2	12578
18940415	19290718	1	12578
19290718	20166995	2	12578
20166995	22102596	1	12578
22102596	23401686	2	12578
23401686	26045520	1	12578
26045520	26336712	2	12578
26336712	29490868	1	12578
29490868	30078852	2	12578
30078852	33546011	1	12578
33546011	36538957	2	12578
36538957	37470193	1	12578
37470193	37741926	2	12578
37741926	43369823	1	12578
43369823	43932703	2	12578
43932703	50556614	1	12578
50556614	51444249	2	12578
51444249	54234871	1	12578
54234871	57810654	2	12578
57810654	58565774	1	12578
58565774	59173370	2	12578
59173370	59259027	1	12578
59259027	61917774	2	12578
61917774	63921381	1	12578
63921381	67923109	2	12578
67923109	70346221	1	12578
70346221	75754726	2	12578
75754726	83498430	1	12578
83498430	87121121	2	12578
87121121	88372843	1	12578
88372843	93274153	2	12578
93274153	93314969	1	12578
93314969	94699773	2	12578
94699773	96838108	1	12578
96838108	97455386	2	12578
97455386	98659019	1	12578
98659019	99045733	2	12578
99045733	99621886	1	12578
99621886	100000001	2	12578
0	4503923	2	3187
4503923	4881656	1	3187
4881656	12393607	2	3187
12393607	13977383	1	3187
13977383	15583850	2	3187
15583850	16908040	1	3187
16908040	18150936	2	3187
18150936	22540975	1	3187
22540975	22560750	2	3187
22560750	24813062	1	3187
24813062	25153587	2	3187
25153587	37830360	1	3187
37830360	40929383	2	3187
40929383	43000189	1	3187
43000189	43820140	2	3187
43820140	44259813	1	3187
44259813	46222540	2	3187
46222540	47933020	1	3187
47933020	48416107	2	3187
48416107	50589831	1	3187
50589831	51200589	2	3187
51200589	51486847	1	3187
51486847	52975196	2	3187
52975196	55056088	1	3187
55056088	58841908	2	3187
58841908	60096679	1	3187
60096679	64161691	2	3187
64161691	64689234	1	3187
64689234	65090869	2	3187
65090869	65133696	1	3187
65133696	65464298	2	3187
65464298	65941068	1	3187
65941068	70697864	2	3187
70697864	71957153	1	3187
71957153	72939240	2	3187
72939240	76657227	1	3187
76657227	83339401	2	3187
83339401	83526615	1	3187
83526615	83724565	2	3187
83724565	84391974	1	3187
84391974	87742315	2	3187
87742315	90365199	1	3187
90365199	94724457	2	3187
94724457	95835359	1	3187
95835359	99036788	2	3187
99036788	100000001	1	3187
0	2091413	1	3560
2091413	2122533	2	3560
2122533	5677715	1	3560
5677715	7111496	2	3560
7111496	10686211	1	3560
10686211	11303264	2	3560
11303264	14778592	1	3560
14778592	16594163	2	3560
16594163	17876041	1	3560
17876041	18254709	2	3560
18254709	22703558	1	3560
22703558	23440503	2	3560
23440503	24042744	1	3560
24042744	25085774	2	3560
25085774	25308504	1	3560
25308504	29111778	2	3560
29111778	31475098	1	3560
31475098	33772351	2	3560
33772351	40256401	1	3560
40256401	42186748	2	3560
42186748	50886237	1	3560
50886237	51103505	2	3560
51103505	52568082	1	3560
52568082	54973856	2	3560
54973856	57232762	1	3560
57232762	59027331	2	3560
59027331	59078194	1	3560
59078194	62070644	2	3560
62070644	62849601	1	3560
62849601	68837798	2	3560
68837798	75465261	1	3560
75465261	77950804	2	3560
77950804	78418164	1	3560
78418164	78583208	2	3560
78583208	78846737	1	3560
78846737	80608747	2	3560
80608747	80767958	1	3560
80767958	82105025	2	3560
82105025	84878987	1	3560
84878987	86270704	2	3560
86270704	88270134	1	3560
88270134	92137535	2	3560
92137535	92701738	1	3560
92701738	92790944	2	3560
92790944	94920286	1	3560
94920286	96974444	2	3560
96974444	97144044	1	3560
97144044	97487065	2	3560
97487065	97765694	1	3560
97765694	99058818	2	3560
99058818	99731878	1	3560
99731878	100000001	2	3560
0	865166	2	11581
865166	1277853	1	11581
1277853	3367716	2	11581
3367716	4445964	1	11581
4445964	5693598	2	11581
5693598	7397532	1	11581
7397532	8410799	2	11581
8410799	10247188	1	11581
10247188	10843687	2	11581
10843687	16546918	1	11581
16546918	18183748	2	11581
18183748	23358551	1	11581
23358551	29735979	2	11581
29735979	33382352	1	11581
33382352	35915597	2	11581
35915597	36106275	1	11581
36106275	36325751	2	11581
36325751	40058437	1	11581
40058437	41322884	2	11581
41322884	46638055	1	11581
46638055	50868950	2	11581
50868950	51722568	1	11581
51722568	52105071	2	11581
52105071	52115236	1	11581
52115236	55029895	2	11581
55029895	58151642	1	11581
58151642	59313384	2	11581
59313384	60767777	1	11581
60767777	64087448	2	11581
64087448	64147018	1	11581
64147018	66046697	2	11581
66046697	66327019	1	11581
66327019	66394033	2	11581
66394033	69770414	1	11581
69770414	78864590	2	11581
78864590	79193211	1	11581
79193211	84358003	2	11581
84358003	86629133	1	11581
86629133	86646891	2	11581
86646891	87119604	1	11581
87119604	87121121	2	11581
87121121	87481310	1	11581
87481310	88011828	2	11581
88011828	88739062	1	11581
88739062	89787467	2	11581
89787467	93792476	1	11581
93792476	95935136	2	11581
95935136	98198310	1	11581
98198310	100000001	2	11581
0	536282	2	18382
536282	3956285	1	18382
3956285	4164340	2	18382
4164340	6899351	1	18382
6899351	8765885	2	18382
8765885	10385032	1	18382
10385032	13541045	2	18382
13541045	14313701	1	18382
14313701	14625350	2	18382
14625350	17590617	1	18382
17590617	21290970	2	18382
21290970	26531894	1	18382
26531894	28228616	2	18382
28228616	29512345	1	18382
29512345	30773328	2	18382
30773328	32289397	1	18382
32289397	33491213	2	18382
33491213	34033263	1	18382
34033263	34576361	2	18382
34576361	38674717	1	18382
38674717	39005919	2	18382
39005919	39106111	1	18382
39106111	40521842	2	18382
40521842	41921534	1	18382
41921534	43189427	2	18382
43189427	45224171	1	18382
45224171	48742722	2	18382
48742722	56841220	1	18382
56841220	57215918	2	18382
57215918	58565774	1	18382
58565774	59173370	2	18382
59173370	59259027	1	18382
59259027	62364649	2	18382
62364649	62407009	1	18382
62407009	63928064	2	18382
63928064	68747285	1	18382
68747285	69338501	2	18382
69338501	69770209	1	18382
69770209	70147112	2	18382
70147112	70816289	1	18382
70816289	73459734	2	18382
73459734	75103499	1	18382
75103499	76093914	2	18382
76093914	80783752	1	18382
80783752	80928152	2	18382
80928152	81510000	1	18382
81510000	81906775	2	18382
81906775	83526615	1	18382
83526615	83724565	2	18382
83724565	84391974	1	18382
84391974	84806678	2	18382
84806678	91717951	1	18382
91717951	93039313	2	18382
93039313	96361175	1	18382
96361175	96980959	2	18382
96980959	100000001	1	18382
0	733809	2	5688
733809	1438489	1	5688
1438489	1614484	2	5688
1614484	5387238	1	5688
5387238	6568100	2	5688
6568100	9010084	1	5688
9010084	11863688	2	5688
11863688	13870124	1	5688
13870124	14098358	2	5688
14098358	17245606	1	5688
17245606	17497799	2	5688
17497799	22634310	1	5688
22634310	25456423	2	5688
25456423	30004326	1	5688
30004326	32586039	2	5688
32586039	34168262	1	5688
34168262	37129105	2	5688
37129105	40530754	1	5688
40530754	46260577	2	5688
46260577	60547727	1	5688
60547727	60800960	2	5688
60800960	62423477	1	5688
62423477	64677811	2	5688
64677811	66409339	1	5688
66409339	67261876	2	5688
67261876	68627295	1	5688
68627295	69128520	2	5688
69128520	69453290	1	5688
69453290	71767980	2	5688
71767980	77044771	1	5688
77044771	81072283	2	5688
81072283	82081902	1	5688
82081902	82245318	2	5688
82245318	83039403	1	5688
83039403	84269708	2	5688
84269708	86501143	1	5688
86501143	90772168	2	5688
90772168	93458344	1	5688
93458344	94030118	2	5688
94030118	94216133	1	5688
94216133	97251044	2	5688
97251044	100000001	1	5688
0	283219	2	17027
283219	1325615	1	17027
1325615	4729536	2	17027
4729536	5253449	1	17027
5253449	6034501	2	17027
6034501	9766748	1	17027
9766748	10843687	2	17027
10843687	17519537	1	17027
17519537	19716363	2	17027
19716363	19933322	1	17027
19933322	21268716	2	17027
21268716	22022496	1	17027
22022496	23121867	2	17027
23121867	24039567	1	17027
24039567	25643131	2	17027
25643131	29011641	1	17027
29011641	29335991	2	17027
29335991	32340122	1	17027
32340122	33322000	2	17027
33322000	33820898	1	17027
33820898	34594346	2	17027
34594346	35225263	1	17027
35225263	38053689	2	17027
38053689	39211605	1	17027
39211605	39312675	2	17027
39312675	41043518	1	17027
41043518	42567497	2	17027
42567497	44198982	1	17027
44198982	44230070	2	17027
44230070	44326956	1	17027
44326956	44951600	2	17027
44951600	45674458	1	17027
45674458	47315151	2	17027
47315151	47373462	1	17027
47373462	49070264	2	17027
49070264	50120764	1	17027
50120764	51162805	2	17027
51162805	53242261	1	17027
53242261	59274661	2	17027
59274661	59900083	1	17027
59900083	65578137	2	17027
65578137	67275335	1	17027
67275335	71501636	2	17027
71501636	71698218	1	17027
71698218	75420074	2	17027
75420074	76287084	1	17027
76287084	77497770	2	17027
77497770	78017717	1	17027
78017717	84173267	2	17027
84173267	94408363	1	17027
94408363	97600744	2	17027
97600744	100000001	1	17027
0	536282	2	8436
536282	3956285	1	8436
3956285	4164340	2	8436
4164340	6899351	1	8436
6899351	8765885	2	8436
8765885	10385032	1	8436
10385032	13541045	2	8436
13541045	14313701	1	8436
14313701	14625350	2	8436
14625350	17590617	1	8436
17590617	24185409	2	8436
24185409	29845207	1	8436
29845207	30844022	2	8436
30844022	31023808	1	8436
31023808	32346593	2	8436
32346593	36034400	1	8436
36034400	37235853	2	8436
37235853	39238989	1	8436
39238989	40429469	2	8436
40429469	42745308	1	8436
42745308	44472065	2	8436
44472065	44830222	1	8436
44830222	45909029	2	8436
45909029	46552380	1	8436
46552380	47953449	2	8436
47953449	50743824	1	8436
50743824	52549135	2	8436
52549135	55806397	1	8436
55806397	57462964	2	8436
57462964	58087024	1	8436
58087024	58485821	2	8436
58485821	60169310	1	8436
60169310	66430618	2	8436
66430618	67021638	1	8436
67021638	67427909	2	8436
67427909	68140422	1	8436
68140422	69608920	2	8436
69608920	70320147	1	8436
70320147	73552635	2	8436
73552635	75989220	1	8436
75989220	79096117	2	8436
79096117	79262196	1	8436
79262196	79270206	2	8436
79270206	79940187	1	8436
79940187	81547201	2	8436
81547201	86331178	1	8436
86331178	86878162	2	8436
86878162	87116882	1	8436
87116882	87192804	2	8436
87192804	88113265	1	8436
88113265	89469289	2	8436
89469289	90014298	1	8436
90014298	90996255	2	8436
90996255	91368585	1	8436
91368585	92378341	2	8436
92378341	95119887	1	8436
95119887	97698383	2	8436
97698383	98411148	1	8436
98411148	98585929	2	8436
98585929	100000001	1	8436
0	3892749	1	8531
3892749	4236262	2	8531
4236262	5203817	1	8531
5203817	6308952	2	8531
6308952	8650911	1	8531
8650911	15392687	2	8531
15392687	17421227	1	8531
17421227	18126877	2	8531
18126877	18218919	1	8531
18218919	22354813	2	8531
22354813	23014121	1	8531
23014121	23551570	2	8531
23551570	33925263	1	8531
33925263	34935796	2	8531
34935796	38386298	1	8531
38386298	40297612	2	8531
40297612	43154005	1	8531
43154005	47953490	2	8531
47953490	49454895	1	8531
49454895	51006954	2	8531
51006954	53614960	1	8531
53614960	57628968	2	8531
57628968	59132410	1	8531
59132410	60411290	2	8531
60411290	61546312	1	8531
61546312	63452214	2	8531
63452214	63723621	1	8531
63723621	65649621	2	8531
65649621	66514934	1	8531
66514934	70231960	2	8531
70231960	72157315	1	8531
72157315	80804218	2	8531
80804218	82104430	1	8531
82104430	85006462	2	8531
85006462	87334659	1	8531
87334659	87495870	2	8531
87495870	89092502	1	8531
89092502	92842445	2	8531
92842445	92907346	1	8531
92907346	93779238	2	8531
93779238	94227708	1	8531
94227708	96633742	2	8531
96633742	96913970	1	8531
96913970	98613601	2	8531
98613601	98704748	1	8531
98704748	100000001	2	8531
0	3301002	1	8919
3301002	5328391	2	8919
5328391	13282690	1	8919
13282690	14152508	2	8919
14152508	14546629	1	8919
14546629	17358662	2	8919
17358662	22703558	1	8919
22703558	23440503	2	8919
23440503	24042744	1	8919
24042744	25085774	2	8919
25085774	25308504	1	8919
25308504	29111778	2	8919
29111778	31475098	1	8919
31475098	33607320	2	8919
33607320	34514788	1	8919
34514788	41410111	2	8919
41410111	43081216	1	8919
43081216	44301184	2	8919
44301184	44533610	1	8919
44533610	45556548	2	8919
45556548	46688263	1	8919
46688263	50154822	2	8919
50154822	50386337	1	8919
50386337	50409464	2	8919
50409464	51135818	1	8919
51135818	51533029	2	8919
51533029	55018647	1	8919
55018647	59132983	2	8919
59132983	63694324	1	8919
63694324	65139875	2	8919
65139875	67079909	1	8919
67079909	67162174	2	8919
67162174	68563349	1	8919
68563349	71106750	2	8919
71106750	71944789	1	8919
71944789	73160456	2	8919
73160456	74593960	1	8919
74593960	77209396	2	8919
77209396	79084813	1	8919
79084813	79519025	2	8919
79519025	85828121	1	8919
85828121	88630145	2	8919
